step,denied_requests,total_nodes_traversed,total_fragments
5312,1173,25778,15785
5313,1173,25778,15789
5314,1173,25778,15792
5315,1173,25789,15795
5316,1174,25789,15798
5317,1174,25789,15801
5318,1174,25789,15804
5319,1175,25789,15807
5320,1176,25789,15810
5321,1176,25790,15813
5322,1177,25790,15816
5323,1177,25790,15818
5324,1178,25790,15820
5325,1178,25790,15822
5326,1178,25790,15823
5327,1179,25790,15824
5328,1179,25790,15825
5329,1179,25799,15826
5330,1180,25799,15827
5331,1180,25799,15827
5332,1181,25799,15827
5333,1181,25801,15827
5334,1181,25807,15827
5335,1182,25807,15827
5336,1182,25807,15827
5337,1182,25815,15827
5338,1182,25815,15827
5339,1182,25826,15827
5340,1182,25826,15827
5341,1182,25833,15828
5342,1182,25833,15829
5343,1182,25833,15830
5344,1182,25833,15830
5345,1182,25833,15830
5346,1182,25842,15830
5347,1182,25855,15830
5348,1182,25869,15830
5349,1182,25888,15830
5350,1182,25888,15830
5351,1182,25905,15830
5352,1183,25905,15830
5353,1184,25905,15830
5354,1184,25909,15831
5355,1185,25909,15832
5356,1185,25917,15834
5357,1186,25917,15836
5358,1186,25917,15838
5359,1186,25917,15840
5360,1186,25919,15842
5361,1186,25919,15844
5362,1186,25931,15847
5363,1186,25931,15850
5364,1186,25948,15853
5365,1186,25948,15856
5366,1186,25963,15859
5367,1186,25981,15862
5368,1186,25981,15865
5369,1186,26002,15868
5370,1186,26002,15871
5371,1186,26020,15874
5372,1186,26043,15878
5373,1186,26043,15881
5374,1186,26043,15884
5375,1186,26043,15886
5376,1186,26043,15888
5377,1186,26043,15890
5378,1186,26064,15893
5379,1186,26077,15897
5380,1186,26077,15901
5381,1186,26084,15905
5382,1186,26100,15909
5383,1187,26100,15913
5384,1187,26100,15916
5385,1187,26120,15919
5386,1187,26144,15922
5387,1187,26144,15925
5388,1188,26144,15928
5389,1188,26145,15931
5390,1188,26145,15934
5391,1189,26145,15937
5392,1189,26148,15941
5393,1189,26148,15943
5394,1189,26152,15946
5395,1190,26152,15949
5396,1191,26152,15952
5397,1191,26159,15956
5398,1191,26159,15960
5399,1191,26159,15963
5400,1191,26174,15967
5401,1191,26174,15971
5402,1191,26174,15974
5403,1191,26178,15978
5404,1191,26191,15982
5405,1191,26209,15986
5406,1191,26228,15990
5407,1192,26228,15994
5408,1192,26228,15997
5409,1193,26228,16000
5410,1193,26228,16003
5411,1193,26250,16006
5412,1194,26250,16009
5413,1195,26250,16012
5414,1195,26250,16015
5415,1195,26265,16018
5416,1195,26265,16021
5417,1195,26281,16025
5418,1195,26302,16029
5419,1195,26302,16032
5420,1195,26319,16035
5421,1195,26319,16038
5422,1195,26319,16041
5423,1195,26319,16042
5424,1195,26319,16043
5425,1195,26319,16044
5426,1195,26320,16046
5427,1195,26329,16048
5428,1195,26339,16050
5429,1195,26339,16052
5430,1195,26351,16054
5431,1195,26364,16056
5432,1195,26378,16058
5433,1195,26378,16059
5434,1195,26392,16060
5435,1196,26392,16061
5436,1196,26415,16062
5437,1197,26415,16063
5438,1197,26415,16064
5439,1197,26415,16065
5440,1197,26415,16066
5441,1197,26433,16067
5442,1197,26433,16068
5443,1197,26441,16070
5444,1197,26441,16072
5445,1197,26442,16075
5446,1197,26462,16078
5447,1197,26462,16081
5448,1197,26462,16083
5449,1197,26462,16085
5450,1197,26462,16086
5451,1197,26468,16087
5452,1198,26468,16088
5453,1198,26468,16089
5454,1198,26472,16091
5455,1198,26472,16093
5456,1198,26479,16095
5457,1198,26479,16097
5458,1198,26497,16100
5459,1198,26520,16103
5460,1198,26528,16106
5461,1198,26554,16109
5462,1199,26554,16112
5463,1200,26554,16115
5464,1201,26554,16118
5465,1202,26554,16121
5466,1202,26554,16123
5467,1202,26554,16125
5468,1202,26563,16128
5469,1202,26563,16131
5470,1202,26563,16133
5471,1203,26563,16135
5472,1203,26563,16137
5473,1203,26563,16139
5474,1203,26563,16141
5475,1203,26581,16143
5476,1203,26581,16145
5477,1203,26585,16148
5478,1203,26585,16150
5479,1203,26585,16151
5480,1203,26590,16153
5481,1203,26600,16155
5482,1203,26600,16156
5483,1203,26600,16157
5484,1203,26600,16158
5485,1203,26600,16159
5486,1203,26610,16160
5487,1203,26610,16161
5488,1203,26621,16163
5489,1203,26621,16165
5490,1203,26621,16166
5491,1203,26621,16167
5492,1203,26633,16168
5493,1203,26638,16170
5494,1203,26640,16173
5495,1203,26640,16176
5496,1203,26654,16179
5497,1203,26654,16182
5498,1203,26654,16185
5499,1203,26659,16189
5500,1203,26659,16192
5501,1203,26670,16196
5502,1203,26684,16201
5503,1203,26701,16206
5504,1203,26701,16210
5505,1203,26718,16214
5506,1203,26736,16218
5507,1203,26744,16223
5508,1203,26744,16227
5509,1203,26744,16230
5510,1203,26762,16233
5511,1203,26762,16235
5512,1203,26762,16237
5513,1203,26775,16239
5514,1203,26791,16242
5515,1203,26794,16245
5516,1203,26814,16248
5517,1203,26835,16251
5518,1203,26857,16254
5519,1204,26857,16257
5520,1204,26864,16261
5521,1205,26864,16265
5522,1206,26864,16269
5523,1207,26864,16273
5524,1207,26864,16277
5525,1207,26864,16281
5526,1207,26879,16286
5527,1207,26879,16290
5528,1207,26902,16295
5529,1207,26902,16300
5530,1207,26902,16303
5531,1207,26902,16306
5532,1207,26902,16309
5533,1207,26902,16312
5534,1207,26902,16315
5535,1207,26902,16318
5536,1207,26903,16321
5537,1207,26905,16325
5538,1207,26905,16327
5539,1207,26905,16329
5540,1207,26905,16331
5541,1207,26906,16333
5542,1207,26908,16335
5543,1207,26908,16337
5544,1207,26918,16339
5545,1207,26921,16342
5546,1207,26935,16345
5547,1207,26941,16348
5548,1207,26941,16351
5549,1207,26959,16354
5550,1207,26961,16358
5551,1207,26961,16361
5552,1207,26970,16365
5553,1207,26970,16367
5554,1207,26970,16368
5555,1207,26970,16369
5556,1207,26971,16371
5557,1207,26989,16373
5558,1207,26993,16376
5559,1207,27003,16379
5560,1207,27024,16382
5561,1208,27024,16385
5562,1208,27035,16389
5563,1208,27035,16393
5564,1208,27044,16397
5565,1208,27044,16401
5566,1208,27044,16405
5567,1208,27060,16410
5568,1208,27060,16415
5569,1208,27060,16419
5570,1208,27068,16424
5571,1208,27068,16429
5572,1208,27081,16434
5573,1208,27102,16440
5574,1208,27116,16446
5575,1208,27131,16452
5576,1208,27151,16458
5577,1209,27151,16464
5578,1210,27151,16470
5579,1210,27151,16475
5580,1210,27174,16480
5581,1211,27174,16485
5582,1212,27174,16490
5583,1212,27174,16495
5584,1212,27174,16499
5585,1212,27174,16502
5586,1212,27179,16505
5587,1212,27185,16508
5588,1212,27204,16511
5589,1212,27204,16513
5590,1212,27204,16514
5591,1212,27204,16515
5592,1212,27211,16516
5593,1212,27211,16516
5594,1212,27218,16516
5595,1212,27235,16516
5596,1212,27257,16516
5597,1213,27257,16516
5598,1213,27257,16516
5599,1213,27272,16516
5600,1214,27272,16516
5601,1214,27272,16516
5602,1214,27272,16516
5603,1214,27288,16516
5604,1214,27288,16516
5605,1214,27290,16517
5606,1214,27290,16518
5607,1214,27308,16519
5608,1214,27331,16520
5609,1214,27331,16520
5610,1214,27331,16520
5611,1214,27331,16520
5612,1214,27334,16521
5613,1215,27334,16522
5614,1216,27334,16523
5615,1216,27334,16524
5616,1216,27344,16525
5617,1216,27344,16526
5618,1216,27344,16527
5619,1216,27344,16528
5620,1216,27366,16529
5621,1216,27372,16530
5622,1216,27372,16531
5623,1216,27372,16531
5624,1216,27380,16531
5625,1217,27380,16531
5626,1217,27384,16531
5627,1218,27384,16531
5628,1219,27384,16531
5629,1219,27384,16531
5630,1220,27384,16531
5631,1220,27384,16531
5632,1220,27388,16532
5633,1220,27405,16533
5634,1220,27405,16534
5635,1220,27415,16536
5636,1220,27415,16538
5637,1220,27415,16540
5638,1220,27416,16542
5639,1220,27416,16544
5640,1220,27418,16546
5641,1220,27432,16548
5642,1220,27447,16551
5643,1220,27447,16554
5644,1220,27447,16556
5645,1220,27459,16559
5646,1220,27462,16562
5647,1220,27482,16565
5648,1221,27482,16568
5649,1221,27482,16571
5650,1221,27492,16575
5651,1221,27516,16579
5652,1221,27516,16582
5653,1221,27529,16585
5654,1221,27529,16588
5655,1221,27529,16591
5656,1221,27549,16595
5657,1221,27552,16599
5658,1222,27552,16603
5659,1222,27552,16606
5660,1222,27572,16609
5661,1222,27572,16611
5662,1222,27572,16612
5663,1222,27582,16613
5664,1222,27582,16614
5665,1223,27582,16615
5666,1223,27582,16616
5667,1223,27592,16617
5668,1223,27603,16618
5669,1223,27603,16619
5670,1223,27622,16621
5671,1223,27622,16623
5672,1223,27637,16625
5673,1223,27660,16627
5674,1223,27684,16629
5675,1224,27684,16631
5676,1225,27684,16633
5677,1225,27709,16635
5678,1226,27709,16637
5679,1227,27709,16639
5680,1227,27709,16640
5681,1227,27709,16641
5682,1227,27717,16643
5683,1228,27717,16645
5684,1228,27717,16647
5685,1228,27722,16649
5686,1228,27722,16651
5687,1228,27724,16653
5688,1228,27741,16655
5689,1228,27763,16658
5690,1229,27763,16661
5691,1230,27763,16664
5692,1231,27763,16667
5693,1232,27763,16670
5694,1233,27763,16673
5695,1234,27763,16676
5696,1235,27763,16679
5697,1235,27763,16682
5698,1236,27763,16685
5699,1236,27763,16688
5700,1236,27763,16691
5701,1237,27763,16694
5702,1237,27763,16696
5703,1237,27782,16698
5704,1237,27782,16700
5705,1238,27782,16702
5706,1238,27782,16704
5707,1238,27802,16707
5708,1238,27802,16709
5709,1238,27825,16711
5710,1239,27825,16713
5711,1240,27825,16715
5712,1241,27825,16717
5713,1241,27849,16720
5714,1242,27849,16723
5715,1243,27849,16726
5716,1244,27849,16729
5717,1244,27851,16732
5718,1245,27851,16735
5719,1245,27857,16738
5720,1245,27857,16741
5721,1245,27857,16744
5722,1246,27857,16747
5723,1247,27857,16750
5724,1247,27864,16754
5725,1247,27881,16758
5726,1248,27881,16762
5727,1249,27881,16766
5728,1249,27881,16769
5729,1249,27881,16772
5730,1250,27881,16775
5731,1251,27881,16778
5732,1251,27881,16781
5733,1251,27881,16784
5734,1251,27888,16787
5735,1251,27903,16791
5736,1251,27923,16795
5737,1252,27923,16799
5738,1253,27923,16803
5739,1253,27925,16807
5740,1253,27925,16811
5741,1254,27925,16815
5742,1255,27925,16819
5743,1255,27944,16824
5744,1255,27944,16829
5745,1255,27944,16834
5746,1255,27944,16839
5747,1255,27944,16844
5748,1255,27945,16850
5749,1256,27945,16856
5750,1257,27945,16862
5751,1257,27945,16868
5752,1257,27945,16874
5753,1257,27949,16881
5754,1258,27949,16888
5755,1259,27949,16895
5756,1259,27949,16902
5757,1259,27961,16909
5758,1259,27961,16915
5759,1259,27969,16921
5760,1259,27996,16927
5761,1260,27996,16933
5762,1260,28009,16940
5763,1260,28009,16946
5764,1260,28009,16952
5765,1260,28025,16958
5766,1260,28025,16963
5767,1261,28025,16968
5768,1261,28025,16972
5769,1261,28030,16976
5770,1261,28056,16981
5771,1262,28056,16986
5772,1262,28056,16990
5773,1262,28073,16995
5774,1262,28085,17000
5775,1262,28085,17004
5776,1262,28085,17007
5777,1262,28086,17011
5778,1263,28086,17015
5779,1263,28086,17019
5780,1263,28086,17023
5781,1263,28086,17026
5782,1263,28086,17029
5783,1263,28086,17031
5784,1263,28088,17033
5785,1263,28100,17035
5786,1263,28116,17038
5787,1263,28116,17041
5788,1263,28119,17044
5789,1264,28119,17047
5790,1265,28119,17050
5791,1266,28119,17053
5792,1266,28119,17055
5793,1266,28135,17057
5794,1266,28155,17059
5795,1267,28155,17061
5796,1267,28156,17063
5797,1267,28156,17065
5798,1267,28156,17067
5799,1267,28170,17069
5800,1267,28170,17070
5801,1267,28192,17071
5802,1268,28192,17072
5803,1268,28192,17073
5804,1268,28204,17075
5805,1269,28204,17077
5806,1270,28204,17079
5807,1270,28204,17080
5808,1270,28204,17081
5809,1270,28211,17083
5810,1270,28211,17084
5811,1270,28216,17085
5812,1270,28216,17086
5813,1270,28216,17087
5814,1270,28220,17088
5815,1270,28220,17089
5816,1270,28220,17089
5817,1270,28225,17089
5818,1270,28234,17090
5819,1270,28247,17091
5820,1270,28247,17092
5821,1270,28247,17093
5822,1270,28262,17094
5823,1270,28262,17095
5824,1270,28263,17096
5825,1270,28265,17097
5826,1270,28279,17098
5827,1270,28279,17099
5828,1270,28279,17099
5829,1270,28300,17099
5830,1270,28309,17100
5831,1270,28309,17101
5832,1271,28309,17102
5833,1272,28309,17103
5834,1273,28309,17104
5835,1273,28309,17105
5836,1273,28310,17106
5837,1274,28310,17107
5838,1275,28310,17108
5839,1276,28310,17109
5840,1276,28310,17110
5841,1277,28310,17111
5842,1278,28310,17112
5843,1278,28310,17113
5844,1279,28310,17114
5845,1279,28313,17115
5846,1279,28326,17116
5847,1279,28349,17117
5848,1279,28366,17118
5849,1279,28366,17118
5850,1279,28376,17119
5851,1279,28376,17120
5852,1279,28396,17121
5853,1280,28396,17122
5854,1280,28396,17123
5855,1281,28396,17124
5856,1281,28396,17125
5857,1282,28396,17126
5858,1282,28396,17127
5859,1282,28396,17128
5860,1282,28401,17129
5861,1282,28401,17130
5862,1282,28401,17131
5863,1282,28401,17132
5864,1282,28414,17133
5865,1282,28420,17135
5866,1282,28420,17137
5867,1282,28420,17138
5868,1282,28430,17139
5869,1282,28444,17140
5870,1282,28444,17141
5871,1282,28444,17142
5872,1282,28446,17143
5873,1282,28446,17144
5874,1282,28464,17145
5875,1282,28466,17146
5876,1282,28486,17147
5877,1282,28486,17148
5878,1282,28502,17149
5879,1282,28523,17150
5880,1283,28523,17151
5881,1283,28523,17152
5882,1283,28523,17152
5883,1283,28523,17152
5884,1283,28524,17153
5885,1283,28524,17154
5886,1283,28531,17155
5887,1283,28539,17156
5888,1283,28544,17158
5889,1284,28544,17160
5890,1284,28561,17163
5891,1284,28585,17167
5892,1284,28585,17171
5893,1284,28585,17175
5894,1284,28596,17180
5895,1284,28618,17185
5896,1284,28618,17189
5897,1284,28630,17193
5898,1284,28630,17196
5899,1284,28643,17199
5900,1284,28643,17202
5901,1284,28661,17205
5902,1284,28680,17209
5903,1285,28680,17213
5904,1286,28680,17217
5905,1287,28680,17221
5906,1288,28680,17225
5907,1289,28680,17229
5908,1289,28703,17234
5909,1289,28703,17239
5910,1289,28703,17244
5911,1289,28711,17249
5912,1289,28711,17252
5913,1289,28729,17256
5914,1289,28729,17259
5915,1289,28747,17262
5916,1289,28747,17264
5917,1289,28771,17266
5918,1290,28771,17268
5919,1291,28771,17270
5920,1291,28773,17273
5921,1291,28792,17276
5922,1292,28792,17279
5923,1293,28792,17282
5924,1294,28792,17285
5925,1295,28792,17288
5926,1296,28792,17291
5927,1296,28792,17293
5928,1297,28792,17295
5929,1298,28792,17297
5930,1299,28792,17299
5931,1300,28792,17301
5932,1300,28792,17303
5933,1300,28792,17305
5934,1300,28792,17306
5935,1300,28792,17307
5936,1300,28792,17308
5937,1300,28792,17309
5938,1300,28797,17310
5939,1300,28797,17311
5940,1300,28799,17313
5941,1300,28799,17314
5942,1300,28805,17315
5943,1300,28805,17316
5944,1300,28805,17317
5945,1300,28807,17318
5946,1300,28812,17319
5947,1300,28822,17320
5948,1300,28822,17321
5949,1300,28822,17322
5950,1300,28835,17323
5951,1300,28835,17324
5952,1300,28836,17325
5953,1300,28851,17327
5954,1300,28851,17328
5955,1300,28867,17329
5956,1300,28867,17330
5957,1300,28867,17331
5958,1300,28867,17332
5959,1300,28883,17334
5960,1300,28883,17336
5961,1300,28895,17338
5962,1300,28913,17341
5963,1300,28917,17345
5964,1300,28942,17349
5965,1301,28942,17353
5966,1302,28942,17357
5967,1303,28942,17361
5968,1303,28942,17364
5969,1303,28958,17368
5970,1303,28958,17372
5971,1303,28971,17377
5972,1303,28971,17382
5973,1304,28971,17387
5974,1305,28971,17392
5975,1305,28971,17396
5976,1305,28987,17400
5977,1305,28987,17403
5978,1305,28987,17406
5979,1305,29003,17409
5980,1306,29003,17412
5981,1306,29005,17415
5982,1306,29018,17419
5983,1306,29018,17422
5984,1306,29018,17424
5985,1306,29018,17425
5986,1306,29018,17426
5987,1306,29027,17427
5988,1306,29032,17429
5989,1306,29032,17430
5990,1306,29051,17431
5991,1306,29071,17432
5992,1306,29071,17433
5993,1306,29071,17434
5994,1306,29075,17435
5995,1306,29096,17436
5996,1306,29101,17437
5997,1306,29101,17438
5998,1306,29101,17439
5999,1306,29101,17439
6000,1306,29101,17439
6001,1306,29103,17439
6002,1306,29103,17439
6003,1306,29103,17439
6004,1306,29106,17440
6005,1306,29106,17441
6006,1306,29112,17443
6007,1306,29112,17444
6008,1306,29112,17444
6009,1306,29118,17444
6010,1306,29129,17444
6011,1306,29129,17444
6012,1306,29141,17444
6013,1306,29145,17445
6014,1306,29159,17446
6015,1306,29174,17447
6016,1306,29192,17448
6017,1306,29192,17449
6018,1307,29192,17450
6019,1307,29192,17451
6020,1307,29202,17452
6021,1308,29202,17453
6022,1309,29202,17454
6023,1309,29202,17455
6024,1310,29202,17456
6025,1310,29214,17457
6026,1311,29214,17458
6027,1311,29214,17459
6028,1311,29217,17461
6029,1311,29238,17463
6030,1311,29238,17465
6031,1311,29238,17467
6032,1311,29260,17469
6033,1311,29283,17472
6034,1311,29283,17475
6035,1311,29283,17478
6036,1311,29293,17481
6037,1311,29311,17484
6038,1311,29330,17488
6039,1311,29330,17492
6040,1311,29330,17496
6041,1311,29341,17500
6042,1311,29341,17504
6043,1311,29341,17506
6044,1311,29343,17508
6045,1311,29343,17510
6046,1311,29347,17512
6047,1311,29347,17514
6048,1311,29347,17516
6049,1311,29354,17518
6050,1311,29362,17520
6051,1311,29371,17522
6052,1311,29371,17524
6053,1311,29371,17526
6054,1311,29376,17529
6055,1311,29385,17532
6056,1311,29395,17536
6057,1312,29395,17540
6058,1313,29395,17544
6059,1314,29395,17548
6060,1314,29395,17552
6061,1314,29398,17556
6062,1314,29398,17559
6063,1314,29398,17562
6064,1314,29408,17565
6065,1314,29408,17568
6066,1314,29408,17571
6067,1314,29408,17573
6068,1314,29408,17575
6069,1314,29409,17578
6070,1314,29421,17581
6071,1314,29421,17584
6072,1314,29434,17587
6073,1314,29448,17590
6074,1314,29448,17592
6075,1314,29448,17594
6076,1314,29448,17596
6077,1314,29453,17599
6078,1314,29453,17602
6079,1314,29464,17606
6080,1314,29478,17610
6081,1314,29497,17614
6082,1314,29518,17618
6083,1315,29518,17622
6084,1316,29518,17626
6085,1316,29518,17629
6086,1317,29518,17632
6087,1318,29518,17635
6088,1318,29518,17638
6089,1318,29526,17641
6090,1318,29546,17644
6091,1318,29557,17647
6092,1318,29569,17650
6093,1319,29569,17653
6094,1320,29569,17656
6095,1321,29569,17659
6096,1322,29569,17662
6097,1322,29569,17665
6098,1322,29569,17668
6099,1322,29584,17671
6100,1323,29584,17674
6101,1323,29600,17677
6102,1324,29600,17680
6103,1324,29600,17683
6104,1324,29600,17686
6105,1324,29618,17690
6106,1324,29618,17694
6107,1324,29618,17698
6108,1324,29635,17703
6109,1325,29635,17708
6110,1326,29635,17713
6111,1326,29639,17718
6112,1327,29639,17723
6113,1328,29639,17728
6114,1328,29652,17734
6115,1328,29652,17740
6116,1328,29675,17746
6117,1328,29699,17752
6118,1328,29699,17757
6119,1328,29725,17762
6120,1328,29752,17767
6121,1328,29752,17771
6122,1328,29752,17775
6123,1328,29752,17779
6124,1328,29757,17783
6125,1328,29757,17787
6126,1328,29757,17790
6127,1328,29763,17793
6128,1328,29763,17795
6129,1328,29765,17797
6130,1328,29783,17799
6131,1328,29783,17801
6132,1328,29793,17804
6133,1328,29793,17807
6134,1328,29798,17811
6135,1328,29798,17815
6136,1328,29816,17819
6137,1328,29841,17823
6138,1328,29841,17827
6139,1329,29841,17831
6140,1329,29841,17835
6141,1329,29841,17839
6142,1330,29841,17843
6143,1330,29842,17848
6144,1330,29842,17853
6145,1330,29867,17858
6146,1330,29886,17863
6147,1330,29912,17869
6148,1331,29912,17875
6149,1331,29912,17881
6150,1331,29912,17886
6151,1331,29930,17891
6152,1331,29957,17896
6153,1332,29957,17901
6154,1332,29957,17906
6155,1333,29957,17911
6156,1333,29957,17915
6157,1333,29971,17920
6158,1333,29971,17925
6159,1333,29994,17930
6160,1333,29998,17935
6161,1334,29998,17940
6162,1335,29998,17945
6163,1336,29998,17950
6164,1336,30025,17955
6165,1337,30025,17960
6166,1337,30025,17965
6167,1338,30025,17970
6168,1339,30025,17975
6169,1339,30025,17980
6170,1339,30049,17985
6171,1339,30049,17989
6172,1339,30049,17993
6173,1339,30055,17997
6174,1340,30055,18001
6175,1341,30055,18005
6176,1342,30055,18009
6177,1343,30055,18013
6178,1344,30055,18017
6179,1344,30055,18021
6180,1344,30078,18025
6181,1345,30078,18029
6182,1345,30102,18034
6183,1345,30102,18039
6184,1345,30102,18043
6185,1345,30102,18047
6186,1345,30122,18051
6187,1345,30122,18054
6188,1345,30122,18057
6189,1345,30122,18059
6190,1345,30122,18061
6191,1345,30122,18063
6192,1345,30143,18065
6193,1345,30144,18068
6194,1345,30167,18071
6195,1345,30174,18075
6196,1345,30174,18079
6197,1345,30179,18083
6198,1345,30204,18087
6199,1345,30204,18091
6200,1345,30204,18094
6201,1345,30204,18097
6202,1345,30204,18100
6203,1345,30205,18103
6204,1345,30230,18106
6205,1345,30230,18109
6206,1346,30230,18112
6207,1346,30253,18115
6208,1347,30253,18118
6209,1347,30253,18121
6210,1348,30253,18124
6211,1348,30259,18127
6212,1349,30259,18130
6213,1349,30276,18133
6214,1349,30276,18136
6215,1349,30276,18138
6216,1349,30289,18140
6217,1349,30289,18141
6218,1349,30302,18143
6219,1349,30302,18144
6220,1349,30304,18145
6221,1349,30312,18147
6222,1349,30312,18149
6223,1349,30335,18151
6224,1350,30335,18153
6225,1350,30335,18155
6226,1350,30339,18158
6227,1351,30339,18161
6228,1351,30339,18164
6229,1352,30339,18167
6230,1352,30339,18170
6231,1353,30339,18173
6232,1353,30339,18176
6233,1353,30340,18179
6234,1353,30365,18182
6235,1353,30365,18185
6236,1353,30389,18188
6237,1354,30389,18191
6238,1354,30389,18194
6239,1354,30389,18196
6240,1354,30392,18199
6241,1355,30392,18202
6242,1355,30392,18204
6243,1355,30392,18206
6244,1355,30400,18209
6245,1355,30418,18212
6246,1355,30418,18215
6247,1355,30437,18219
6248,1355,30437,18223
6249,1355,30437,18226
6250,1355,30437,18229
6251,1356,30437,18232
6252,1357,30437,18235
6253,1357,30438,18239
6254,1357,30438,18242
6255,1357,30438,18245
6256,1357,30438,18247
6257,1357,30438,18248
6258,1357,30438,18249
6259,1357,30438,18249
6260,1357,30440,18249
6261,1357,30451,18249
6262,1357,30451,18249
6263,1357,30451,18249
6264,1357,30454,18250
6265,1357,30462,18252
6266,1357,30462,18253
6267,1357,30471,18254
6268,1357,30481,18255
6269,1357,30492,18256
6270,1357,30506,18257
6271,1357,30506,18258
6272,1357,30523,18259
6273,1357,30523,18259
6274,1357,30526,18259
6275,1357,30526,18259
6276,1357,30530,18259
6277,1357,30538,18259
6278,1357,30556,18260
6279,1357,30577,18261
6280,1358,30577,18262
6281,1358,30583,18264
6282,1359,30583,18266
6283,1359,30593,18269
6284,1360,30593,18272
6285,1361,30593,18275
6286,1361,30607,18278
6287,1361,30607,18280
6288,1362,30607,18282
6289,1363,30607,18284
6290,1363,30607,18286
6291,1363,30630,18288
6292,1364,30630,18290
6293,1364,30636,18292
6294,1365,30636,18294
6295,1365,30636,18296
6296,1365,30654,18298
6297,1366,30654,18300
6298,1367,30654,18302
6299,1367,30654,18304
6300,1367,30654,18305
6301,1367,30654,18306
6302,1367,30676,18307
6303,1367,30676,18308
6304,1367,30685,18310
6305,1367,30685,18311
6306,1367,30695,18313
6307,1367,30714,18316
6308,1367,30714,18319
6309,1367,30714,18322
6310,1367,30714,18325
6311,1367,30738,18328
6312,1368,30738,18331
6313,1368,30743,18334
6314,1369,30743,18337
6315,1369,30743,18339
6316,1369,30743,18341
6317,1369,30761,18343
6318,1369,30767,18345
6319,1370,30767,18347
6320,1370,30767,18348
6321,1370,30767,18349
6322,1370,30786,18350
6323,1370,30786,18351
6324,1370,30794,18352
6325,1370,30816,18353
6326,1371,30816,18354
6327,1371,30836,18356
6328,1371,30860,18358
6329,1372,30860,18360
6330,1372,30860,18362
6331,1373,30860,18364
6332,1374,30860,18366
6333,1375,30860,18368
6334,1376,30860,18370
6335,1376,30860,18372
6336,1376,30873,18374
6337,1376,30873,18376
6338,1377,30873,18378
6339,1377,30875,18381
6340,1378,30875,18384
6341,1378,30890,18388
6342,1379,30890,18392
6343,1380,30890,18396
6344,1381,30890,18400
6345,1381,30890,18403
6346,1381,30913,18407
6347,1381,30913,18411
6348,1381,30918,18415
6349,1381,30936,18420
6350,1382,30936,18425
6351,1383,30936,18430
6352,1383,30936,18435
6353,1383,30936,18440
6354,1383,30937,18446
6355,1383,30946,18452
6356,1383,30946,18458
6357,1384,30946,18464
6358,1385,30946,18470
6359,1385,30946,18475
6360,1385,30946,18480
6361,1386,30946,18485
6362,1387,30946,18490
6363,1387,30962,18495
6364,1387,30962,18500
6365,1388,30962,18505
6366,1388,30962,18510
6367,1389,30962,18515
6368,1389,30969,18521
6369,1389,30987,18527
6370,1389,30997,18534
6371,1390,30997,18541
6372,1390,31021,18548
6373,1390,31034,18555
6374,1391,31034,18562
6375,1391,31034,18568
6376,1391,31034,18574
6377,1391,31034,18579
6378,1391,31048,18584
6379,1391,31048,18588
6380,1391,31048,18591
6381,1391,31048,18594
6382,1391,31048,18597
6383,1391,31048,18600
6384,1391,31052,18603
6385,1391,31058,18606
6386,1391,31072,18609
6387,1391,31089,18612
6388,1391,31096,18616
6389,1391,31115,18620
6390,1391,31115,18624
6391,1391,31130,18628
6392,1391,31130,18632
6393,1391,31130,18636
6394,1391,31143,18640
6395,1391,31143,18644
6396,1391,31159,18648
6397,1391,31176,18653
6398,1391,31190,18658
6399,1391,31190,18662
6400,1391,31200,18666
6401,1391,31200,18670
6402,1391,31200,18674
6403,1391,31200,18678
6404,1391,31200,18682
6405,1391,31200,18686
6406,1391,31206,18690
6407,1391,31206,18693
6408,1391,31206,18695
6409,1391,31206,18697
6410,1391,31217,18699
6411,1391,31229,18702
6412,1391,31247,18705
6413,1392,31247,18708
6414,1393,31247,18711
6415,1393,31247,18714
6416,1393,31266,18717
6417,1393,31266,18719
6418,1393,31266,18721
6419,1393,31266,18723
6420,1393,31266,18724
6421,1393,31269,18726
6422,1393,31269,18728
6423,1393,31285,18731
6424,1393,31286,18735
6425,1393,31286,18739
6426,1393,31293,18743
6427,1393,31314,18747
6428,1393,31322,18752
6429,1393,31345,18757
6430,1394,31345,18762
6431,1394,31359,18768
6432,1395,31359,18774
6433,1395,31384,18781
6434,1396,31384,18788
6435,1396,31384,18794
6436,1396,31384,18800
6437,1396,31384,18805
6438,1396,31384,18808
6439,1396,31384,18811
6440,1396,31384,18814
6441,1396,31397,18817
6442,1396,31397,18819
6443,1396,31399,18821
6444,1396,31406,18824
6445,1396,31423,18828
6446,1396,31443,18832
6447,1396,31443,18836
6448,1396,31445,18841
6449,1396,31445,18846
6450,1396,31445,18851
6451,1396,31459,18856
6452,1396,31459,18860
6453,1396,31459,18864
6454,1396,31459,18868
6455,1396,31459,18872
6456,1396,31459,18876
6457,1396,31459,18880
6458,1396,31459,18884
6459,1396,31460,18888
6460,1396,31470,18892
6461,1396,31483,18896
6462,1396,31483,18899
6463,1396,31483,18902
6464,1396,31483,18904
6465,1396,31483,18905
6466,1396,31485,18907
6467,1396,31485,18909
6468,1396,31486,18911
6469,1396,31486,18912
6470,1396,31491,18913
6471,1396,31491,18914
6472,1396,31499,18915
6473,1396,31504,18917
6474,1396,31517,18919
6475,1396,31527,18921
